,0,1,2,3,4,5,6,7,8,9
1050,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Man from Down Under, The (1943)",12 Angry Men (1957),Enchanted April (1991),Charade (1963)
1051,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1052,Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),"Iron Giant, The (1999)",12 Angry Men (1957)
1053,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),Kiss of Death (1995)
1054,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1055,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1056,Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),12 Angry Men (1957),"Iron Giant, The (1999)"
1057,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),12 Angry Men (1957),Matewan (1987),I'll Never Forget What's 'is Name (1967)
1058,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957),My Favorite Year (1982)
1059,Rain (1932),Bambi (1942),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),Kiss of Death (1995)
1060,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1061,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Vertigo (1958),12 Angry Men (1957),Charade (1963),"Santa Clause, The (1994)"
1062,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),12 Angry Men (1957),Matewan (1987),I'll Never Forget What's 'is Name (1967)
1063,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1064,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1065,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),Mafia! (1998)
1066,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957),"Ballad of Narayama, The (Narayama Bushiko) (1958)"
1067,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Vertigo (1958),"Man from Down Under, The (1943)",Enchanted April (1991),Rain (1932)
1068,Bambi (1942),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Enchanted April (1991),Vertigo (1958),12 Angry Men (1957),"Ballad of Narayama, The (Narayama Bushiko) (1958)",Charade (1963)
1069,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1070,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Vertigo (1958),Mafia! (1998),Matewan (1987)
1071,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),12 Angry Men (1957),"Ballad of Narayama, The (Narayama Bushiko) (1958)"
1072,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1073,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),12 Angry Men (1957),"Santa Clause, The (1994)",Harvey (1950)
1074,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),12 Angry Men (1957),My Favorite Year (1982),Wings of Desire (Der Himmel über Berlin) (1987),Trust (1990)
1075,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1076,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Wings of Desire (Der Himmel über Berlin) (1987),"Circus, The (1928)","Apartment, The (1960)",Rain (1932),I'll Never Forget What's 'is Name (1967)
1077,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1078,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957),Enchanted April (1991)
1079,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1080,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1081,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958),12 Angry Men (1957)
1082,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1083,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1084,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1085,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),12 Angry Men (1957),Matewan (1987)
1086,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),Harvey (1950),My Favorite Year (1982)
1087,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Harvey (1950),Trust (1990),"Circus, The (1928)",Stand by Me (1986)
1088,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),Kiss of Death (1995)
1089,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1090,Rain (1932),Bambi (1942),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1091,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1092,Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),"Iron Giant, The (1999)",12 Angry Men (1957)
1093,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Harvey (1950),My Favorite Year (1982)
1094,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1095,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1096,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958),12 Angry Men (1957)
1097,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1098,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",12 Angry Men (1957),"Ballad of Narayama, The (Narayama Bushiko) (1958)",Rain (1932)
1099,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1100,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),12 Angry Men (1957),Matewan (1987)
1101,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Enchanted April (1991),Office Space (1999),Vertigo (1958),12 Angry Men (1957)
1102,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1103,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Enchanted April (1991),Office Space (1999),Vertigo (1958),Harvey (1950)
1104,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),12 Angry Men (1957),Enchanted April (1991),Charade (1963),Rain (1932)
1105,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1106,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1107,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1108,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1109,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1110,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1111,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),12 Angry Men (1957),"Man from Down Under, The (1943)","Ballad of Narayama, The (Narayama Bushiko) (1958)"
1112,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Charade (1963),My Favorite Year (1982),When We Were Kings (1996),I'll Never Forget What's 'is Name (1967),Stripes (1981)
1113,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),Kiss of Death (1995)
1114,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),12 Angry Men (1957),Mafia! (1998)
1115,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1116,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),12 Angry Men (1957),Enchanted April (1991),Rain (1932),I'll Never Forget What's 'is Name (1967),Stripes (1981)
1117,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1118,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957),"Santa Clause, The (1994)",Harvey (1950)
1119,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),Matewan (1987),I'll Never Forget What's 'is Name (1967)
1120,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),Harvey (1950)
1121,Rain (1932),Bambi (1942),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),12 Angry Men (1957)
1122,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)","Man from Down Under, The (1943)",Office Space (1999),Enchanted April (1991),Vertigo (1958),"Santa Clause, The (1994)"
1123,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),12 Angry Men (1957),Matewan (1987),I'll Never Forget What's 'is Name (1967),"Savage Nights (Nuits fauves, Les) (1992)"
1124,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957),Enchanted April (1991)
1125,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1126,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1127,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),"Santa Clause, The (1994)","Circus, The (1928)",Stand by Me (1986)
1128,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),Mafia! (1998)
1129,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Rain (1932),My Favorite Year (1982),Wings of Desire (Der Himmel über Berlin) (1987)
1130,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),"Ballad of Narayama, The (Narayama Bushiko) (1958)",Harvey (1950)
1131,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),"Iron Giant, The (1999)"
1132,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957),Harvey (1950)
1133,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Vertigo (1958),Harvey (1950),My Favorite Year (1982),Wings of Desire (Der Himmel über Berlin) (1987)
1134,Rain (1932),Bambi (1942),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),12 Angry Men (1957)
1135,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1136,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Harvey (1950),Wings of Desire (Der Himmel über Berlin) (1987)
1137,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1138,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1139,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Ballad of Narayama, The (Narayama Bushiko) (1958)",Charade (1963),Harvey (1950),Paris Is Burning (1990),Trust (1990)
1140,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),12 Angry Men (1957),Harvey (1950),My Favorite Year (1982),Wings of Desire (Der Himmel über Berlin) (1987)
1141,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957),Enchanted April (1991)
1142,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),Charade (1963)
1143,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),Kiss of Death (1995)
1144,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1145,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1146,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Paris Is Burning (1990),"Circus, The (1928)",Batman (1989),Rain (1932),I'll Never Forget What's 'is Name (1967)
1147,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),Kiss of Death (1995)
1148,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987),12 Angry Men (1957)
1149,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Harvey (1950),Trust (1990),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
1150,Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),12 Angry Men (1957),"Iron Giant, The (1999)",Matewan (1987)
1151,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),"Walk on the Moon, A (1999)",Matewan (1987)
1152,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1153,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1154,Bambi (1942),Rain (1932),Mighty Aphrodite (1995),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),12 Angry Men (1957),Vertigo (1958)
1155,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1156,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1157,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1158,Rain (1932),Bambi (1942),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),"Iron Giant, The (1999)"
1159,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1160,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),12 Angry Men (1957),"Santa Clause, The (1994)",Wings of Desire (Der Himmel über Berlin) (1987)
1161,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957),Harvey (1950)
1162,Rain (1932),Bambi (1942),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Office Space (1999),Matewan (1987),Kiss of Death (1995)
1163,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),12 Angry Men (1957),Harvey (1950)
1164,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Vertigo (1958),12 Angry Men (1957)
1165,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1166,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1167,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1168,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Rain (1932),Kiss of Death (1995),Vertigo (1958)
1169,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),Charade (1963),"Santa Clause, The (1994)",Harvey (1950),Wings of Desire (Der Himmel über Berlin) (1987)
1170,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Goodbye Girl, The (1977)",Office Space (1999),"Santa Clause, The (1994)",Vertigo (1958),"Man from Down Under, The (1943)",12 Angry Men (1957)
1171,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
1172,Bambi (1942),Mighty Aphrodite (1995),Seven Chances (1925),Eraser (1996),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Office Space (1999),Enchanted April (1991),Vertigo (1958),12 Angry Men (1957)
