,0,1,2,3,4,5,6,7,8,9
1687,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Chinese Box (1997)
1688,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Reds (1981),Chinese Box (1997)
1689,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Reds (1981)
1690,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),"Santa Clause, The (1994)",12 Angry Men (1957),"Goodbye Girl, The (1977)",Seven Chances (1925),"Savage Nights (Nuits fauves, Les) (1992)","Man from Down Under, The (1943)"
1691,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Chinese Box (1997)
1692,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Wings of Desire (Der Himmel über Berlin) (1987),"Circus, The (1928)",Paris Is Burning (1990),"Goodbye Girl, The (1977)",Enchanted April (1991),Mighty Aphrodite (1995),Rain (1932)
1693,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981)
1694,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Chinese Box (1997)
1695,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Grace of My Heart (1996),Reds (1981)
1696,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Grace of My Heart (1996),Reds (1981)
1697,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981),Mighty Aphrodite (1995)
1698,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981)
1699,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Reds (1981),Mighty Aphrodite (1995)
1700,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),Mighty Aphrodite (1995),Grace of My Heart (1996)
1701,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Grace of My Heart (1996),Reds (1981)
1702,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),"Santa Clause, The (1994)"
1703,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),"Santa Clause, The (1994)",Grace of My Heart (1996)
1704,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),Reds (1981),"Goodbye Girl, The (1977)",Chinese Box (1997)
1705,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),12 Angry Men (1957),"Santa Clause, The (1994)","Goodbye Girl, The (1977)","Man from Down Under, The (1943)",Seven Chances (1925),Mighty Aphrodite (1995)
1706,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),12 Angry Men (1957)
1707,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),"Man from Down Under, The (1943)",12 Angry Men (1957),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Wings of Desire (Der Himmel über Berlin) (1987),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
1708,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Chinese Box (1997)
1709,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),Mighty Aphrodite (1995),"Santa Clause, The (1994)"
1710,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),Office Space (1999),"Man from Down Under, The (1943)",Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),12 Angry Men (1957),"Ballad of Narayama, The (Narayama Bushiko) (1958)",Wings of Desire (Der Himmel über Berlin) (1987),Charade (1963)
1711,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),"Goodbye Girl, The (1977)",Seven Chances (1925),Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996),Grace of My Heart (1996)
1712,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996),Stripes (1981),Reds (1981)
1713,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Santa Clause, The (1994)",Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995)
1714,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Reds (1981),Chinese Box (1997)
1715,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Reds (1981)
1716,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Santa Clause, The (1994)",Mighty Aphrodite (1995),Grace of My Heart (1996)
1717,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981)
1718,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Santa Clause, The (1994)",Bambi (1942),"Goodbye Girl, The (1977)",Seven Chances (1925),Mighty Aphrodite (1995),"Savage Nights (Nuits fauves, Les) (1992)",Clean Slate (Coup de Torchon) (1981)
1719,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Chinese Box (1997),Mighty Aphrodite (1995)
1720,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Reds (1981),Grace of My Heart (1996)
1721,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Reds (1981),Chinese Box (1997)
1722,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1723,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Mighty Aphrodite (1995),Grace of My Heart (1996)
1724,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Grace of My Heart (1996),Reds (1981)
1725,Slaves to the Underground (1997),"War Room, The (1993)","Man from Down Under, The (1943)",Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Office Space (1999),Vertigo (1958),My Favorite Year (1982),Charade (1963),Death Wish V: The Face of Death (1994),Harvey (1950)
1726,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1727,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Chinese Box (1997),Mighty Aphrodite (1995)
1728,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),"Man from Down Under, The (1943)",Office Space (1999),12 Angry Men (1957),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Wings of Desire (Der Himmel über Berlin) (1987),"Santa Clause, The (1994)",Death Wish V: The Face of Death (1994)
1729,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Reds (1981)
1730,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),12 Angry Men (1957),"Santa Clause, The (1994)","Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Wings of Desire (Der Himmel über Berlin) (1987),"Ballad of Narayama, The (Narayama Bushiko) (1958)"
1731,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Goodbye Girl, The (1977)",Seven Chances (1925),Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996),Stripes (1981),Reds (1981)
1732,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Grace of My Heart (1996)
1733,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Bambi (1942),Mighty Aphrodite (1995)
1734,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),"Santa Clause, The (1994)",12 Angry Men (1957),"Ballad of Narayama, The (Narayama Bushiko) (1958)","Goodbye Girl, The (1977)","Savage Nights (Nuits fauves, Les) (1992)","Man from Down Under, The (1943)"
1735,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Santa Clause, The (1994)",Bambi (1942),"Goodbye Girl, The (1977)",Seven Chances (1925),Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996)
1736,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Reds (1981)
1737,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981)
1738,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Grace of My Heart (1996),Reds (1981)
1739,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Chinese Box (1997),Mighty Aphrodite (1995)
1740,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Reds (1981),Chinese Box (1997)
1741,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),Office Space (1999),12 Angry Men (1957),"Man from Down Under, The (1943)","Santa Clause, The (1994)",Wings of Desire (Der Himmel über Berlin) (1987),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Charade (1963)
1742,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Bambi (1942),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995)
1743,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Reds (1981)
1744,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Reds (1981),Stripes (1981)
1745,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Reds (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Walkabout (1971)
1746,Slaves to the Underground (1997),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),"War Room, The (1993)",Bambi (1942),"Man from Down Under, The (1943)",My Favorite Year (1982),Harvey (1950),Vertigo (1958),8 1/2 (1963),Death Wish V: The Face of Death (1994)
1747,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Seven Chances (1925),Rain (1932),Clean Slate (Coup de Torchon) (1981),Eraser (1996),Yellow Submarine (1968)
1748,Slaves to the Underground (1997),"Man from Down Under, The (1943)",High Noon (1952),Office Space (1999),"Circus, The (1928)",Brothers in Trouble (1995),Unforgiven (1992),Rebel Without a Cause (1955),Aparajito (1956),American History X (1998)
1749,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),Office Space (1999),12 Angry Men (1957),"Man from Down Under, The (1943)","Santa Clause, The (1994)","Ballad of Narayama, The (Narayama Bushiko) (1958)",Wings of Desire (Der Himmel über Berlin) (1987),"Savage Nights (Nuits fauves, Les) (1992)"
1750,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Reds (1981)
1751,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Grace of My Heart (1996)
1752,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Chinese Box (1997)
1753,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),"Man from Down Under, The (1943)",My Favorite Year (1982),"Ballad of Narayama, The (Narayama Bushiko) (1958)",Vertigo (1958),Charade (1963),Office Space (1999)
1754,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Bambi (1942),Grace of My Heart (1996),Mighty Aphrodite (1995)
1755,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Grace of My Heart (1996),Reds (1981)
1756,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Reds (1981),Chinese Box (1997)
1757,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Santa Clause, The (1994)",Mighty Aphrodite (1995)
1758,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1759,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1760,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Santa Clause, The (1994)","Goodbye Girl, The (1977)",Bambi (1942),Seven Chances (1925),Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996)
1761,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Santa Clause, The (1994)","Goodbye Girl, The (1977)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),Bambi (1942),Mighty Aphrodite (1995)
1762,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Reds (1981),Mighty Aphrodite (1995)
1763,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1764,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1765,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),"Santa Clause, The (1994)","Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Seven Chances (1925),Clean Slate (Coup de Torchon) (1981),Eraser (1996)
1766,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),Office Space (1999),"Santa Clause, The (1994)",Wings of Desire (Der Himmel über Berlin) (1987),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),"Circus, The (1928)",Century (1993),Paris Is Burning (1990)
1767,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),"Santa Clause, The (1994)",Seven Chances (1925),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996)
1768,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),"Man from Down Under, The (1943)",Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Office Space (1999),"Ballad of Narayama, The (Narayama Bushiko) (1958)",My Favorite Year (1982),Charade (1963),Vertigo (1958)
1769,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Reds (1981)
1770,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),"Santa Clause, The (1994)"
1771,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),"Santa Clause, The (1994)"
1772,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),12 Angry Men (1957),"Goodbye Girl, The (1977)","Ballad of Narayama, The (Narayama Bushiko) (1958)",Mighty Aphrodite (1995),"Circus, The (1928)",Seven Chances (1925)
1773,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Goodbye Girl, The (1977)",Seven Chances (1925),Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996),Stripes (1981),"Santa Clause, The (1994)"
1774,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),12 Angry Men (1957),"Goodbye Girl, The (1977)",Seven Chances (1925),Mighty Aphrodite (1995),"Circus, The (1928)",Rain (1932)
1775,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1776,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Mighty Aphrodite (1995),Chinese Box (1997)
1777,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Reds (1981),Grace of My Heart (1996),Mighty Aphrodite (1995)
1778,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Grace of My Heart (1996),Mighty Aphrodite (1995)
1779,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Seven Chances (1925),Clean Slate (Coup de Torchon) (1981),Eraser (1996),"Circus, The (1928)",Stripes (1981)
1780,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),Mighty Aphrodite (1995),Grace of My Heart (1996),Reds (1981)
1781,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),Bambi (1942),Mighty Aphrodite (1995)
1782,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),"Santa Clause, The (1994)",12 Angry Men (1957),"Goodbye Girl, The (1977)",Seven Chances (1925),"Savage Nights (Nuits fauves, Les) (1992)",Mighty Aphrodite (1995)
1783,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995),Grace of My Heart (1996),Bambi (1942)
1784,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),Office Space (1999),12 Angry Men (1957),"Santa Clause, The (1994)","Man from Down Under, The (1943)","Ballad of Narayama, The (Narayama Bushiko) (1958)",Wings of Desire (Der Himmel über Berlin) (1987),"Savage Nights (Nuits fauves, Les) (1992)"
1785,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981)
1786,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Clean Slate (Coup de Torchon) (1981),Eraser (1996),Mighty Aphrodite (1995)
1787,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),Seven Chances (1925),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Clean Slate (Coup de Torchon) (1981),Eraser (1996),"Santa Clause, The (1994)"
1788,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981)
1789,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),"Goodbye Girl, The (1977)",Eraser (1996),Clean Slate (Coup de Torchon) (1981),Mighty Aphrodite (1995),Grace of My Heart (1996),Bambi (1942)
1790,Slaves to the Underground (1997),"War Room, The (1993)",Bambi (1942),Office Space (1999),Wings of Desire (Der Himmel über Berlin) (1987),"Circus, The (1928)",Death Wish V: The Face of Death (1994),Vertigo (1958),"Goodbye Girl, The (1977)",Paris Is Burning (1990)
1791,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Reds (1981),Mighty Aphrodite (1995)
1792,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Bambi (1942),12 Angry Men (1957),"Goodbye Girl, The (1977)",Seven Chances (1925),Wings of Desire (Der Himmel über Berlin) (1987),Mighty Aphrodite (1995),"Circus, The (1928)"
1793,Slaves to the Underground (1997),"War Room, The (1993)",Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),"Man from Down Under, The (1943)",My Favorite Year (1982),Vertigo (1958),Office Space (1999),Death Wish V: The Face of Death (1994),Harvey (1950),Charade (1963)
1794,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Reds (1981),Grace of My Heart (1996)
1795,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Reds (1981)
1796,Slaves to the Underground (1997),"War Room, The (1993)",Office Space (1999),Seven Chances (1925),Eraser (1996),Clean Slate (Coup de Torchon) (1981),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Chinese Box (1997),Mighty Aphrodite (1995)
